Timestamp         Commit    Act    Affil     Subject                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2026-04-27 09:24  f2b13669  [W]    ₢BBAAO    Multi-element fact-file foundation landed in BUK. buf_fact.sh gains buf_write_fact_multi(file_root, ext, content) alongside the renamed buf_write_fact_single — same dual-write semantics (BURD_OUTPUT_DIR + BURD_TEMP_DIR), opaque ext pass-through, preexistence rejection. Centralized BUF_EXT_* registry instantiated with BUF_EXT_ALIAS="buf_ext_alias" following the discoverability convention (constant value matches name downcased; buf_ext_ prefix in value carries owning module identity). BURH proof-of-shape: burh_list_capture emits one <alias>.${BUF_EXT_ALIAS} observation fact per profile (empty content; presence is the fact); side effect on burh_ssh_config which also calls capture, accepted. 28 callsites swept from buf_write_fact to buf_write_fact_single across rbk/buk (rbfd 16, rbgp 1, rbfl 1, bud_dispatch 1, butcbx 4 incl. comments/messages). Three new tcases enrolled in butcbx_BurxExchange.sh exercising dual-write content match, preexistence rejection, and empty-content via BUF_EXT_ALIAS — burx-exchange fixture grew 4 to 7 cases. BUK self-test 28/28 green; rbtd fast suite green confirming rbk callsite renames are sound. Out-of-scope honored: RBF_FACT_*/RBGP_FACT_* migration not pursued (existing single-fact callsites stayed put); RBGP_FACT_EXT_DEPOT remains in rbgc per BUK/RB boundary discipline; no validation in _multi (opaque pass-through only). Concurrent operation: BBAAM committed Step 3 (depot_unmake reshape) mid-flight, requiring one re-read on rbgp_Payor.sh; no semantic conflict since BBAAO touched governor-mantle territory and BBAAM touched depot-levy/unmake. Foundation now ready to consume by BBAAP (multi-fact depot_list emission) and BBAAN/BBAAK (cult-verb refactor + theurge consumer).                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2026-04-27 09:21  bffc58cb  [n]    ₢BBAAO    BBAAO foundation: rename buf_write_fact to buf_write_fact_single (28 callsites swept across rbk/buk), add buf_write_fact_multi(file_root, ext, content) with same dual-write semantics, add BUF_EXT_ALIAS registry constant in buf_fact.sh following the discoverability convention (constant value matches name downcased). burh_list_capture in burh_regime.sh emits per-alias observation fact (empty content; presence is the fact); side effect on burh_ssh_config which also calls capture. Three new multi-fact tcases in butcbx_BurxExchange.sh: dual-write content match, preexistence rejection, empty content via BUF_EXT_ALIAS. burx-exchange fixture now enrolls 7 cases (was 4). Tests not yet run.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2026-04-27 09:17  b010808d  [n]    ₢BBAAM    Step 3 of rbrr-depot-identity-collapse: rbgp_depot_unmake reshape to zero-arg, RBDC-driven, mirroring Step 2's levy treatment. (1) CLI positional arg dropped: 'local -r z_depot_project_id="${1:-}"' and 'buc_doc_param "depot_project_id" ...' both removed. Function now takes its target from kindled regime via ${RBDC_DEPOT_PROJECT_ID}. (2) Dead validation triplet dropped: the 'test -n "${z_depot_project_id}" || buc_die "... (current derived: ${RBDC_DEPOT_PROJECT_ID})"' under 'Safety confirmation required' (zero-arg can never be empty), the duplicate 'test -n "${z_depot_project_id}"' under 'Validate target depot' (same), and the RBRP env-var pair 'test -n "${RBRP_PAYOR_PROJECT_ID:-}"' / 'test -n "${RBRP_OAUTH_CLIENT_ID:-}"' under 'Authenticate as Payor' — same belt-and-suspenders dead pattern killed in levy's Step 2 cleanup; zrbrp_enforce in zrbgp_furnish covers all three RBRP fields before any rbgp command runs. (3) Interactive confirmation reshape: 'buc_require "DANGER: Permanently destroy depot ${z_depot_project_id} and ALL resources" "${z_depot_project_id}"' switched to use ${RBDC_DEPOT_PROJECT_ID} for both the warning banner and the operator-must-type confirmation token. (4) URL/body z_depot_project_id sweep: 7 sites in unmake (z_project_info_url, z_liens_url, z_billing_unlink_url, z_tether_del_url, z_airgap_del_url, z_delete_url, the buc_success final-banner string) all switched to ${RBDC_DEPOT_PROJECT_ID}. (5) Prefix-strip + timestamp-suffix arithmetic block dropped entirely: the four-line block reconstructing z_depot_name via 'z_without_prefix="${z_depot_project_id#"${RBGC_GLOBAL_PREFIX}-${RBGC_GLOBAL_TYPE_DEPOT}-"}"' + z_name_len + z_ts_suffix_len=$((1 + RBGC_GLOBAL_TIMESTAMP_LEN)) + substring slice has no purpose post-collapse — there's no timestamp to strip and the moniker is available directly via RBRR. (6) z_pool_stem local dropped in favor of ${RBDC_GCB_POOL_STEM} at both tether and airgap delete sites (mirrors levy's treatment in Step 2). Out-of-Step-3-scope (deliberately): zrbgp_depot_list_update call retained (rbgp_depot_list reshape lives in Step 4 territory per Step 1 commit's annotation); RBSDU-depot_unmake.adoc operation spec staleness parallel to RBSDE (separate pace material); tt/rbw-dU.PayorUnmakesDepot.sh tabtarget unchanged (standard zero-arg ${@} pattern, no asymmetry with peers). Not yet tested per user instruction — build/unit/fast-suite verification pending the next pass.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
2026-04-27 09:13  b7b418b1  [n]    ₢BBAAM    DRY the joint-length check in zrbrr_enforce. Prior commit had ${#RBRR_CLOUD_PREFIX} repeated 4 times, ${#RBRR_DEPOT_MONIKER} repeated 4 times, and the (prefix + 2 + moniker) sum computed inline twice (once in the test, once in the buc_die message). Factored to three local -r bindings: z_prefix_len, z_moniker_len, z_joint_len. Test and message now reference each computed value once. The 'd-' literal still appears once in the arithmetic and once in the message body — different roles (calculation vs operator-facing explanation), kept both. Build green; rbtd-s.TestSuite.fast 97/97.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
2026-04-27 09:12  4a66a4ce  [n]    ₢BBAAM    Step 2 follow-on cleanup of rbgp_depot_levy surfaced by post-edit review. (1) Auth/region consolidation: the 'Validate input parameters' wrapping step (renamed to 'Validate region against Artifact Registry locations' in the prior notch) authenticated once at line 578 to call the AR locations API for region validation, then the next step 'Authenticate as Payor' authenticated again at line 597 with a duplicate 'local z_token' declaration and identical zrbgp_authenticate_capture call — the first token was unused after the region check. Reordered: 'Authenticate as Payor' becomes step 1 with the single 'local z_token' capture, 'Validate region against Artifact Registry locations' becomes step 2 reusing that token. One auth, one token, dependency between the two steps now explicit (region-check requires authenticated AR access). (2) Dead RBRP env-var checks dropped: the three 'test -n "${RBRP_PAYOR_PROJECT_ID:-}" || buc_die ...' / RBRP_BILLING_ACCOUNT_ID / RBRP_OAUTH_CLIENT_ID lines under the old 'Authenticate as Payor' step were belt-and-suspenders dead code — zrbrp_enforce in zrbgp_furnish already validates these are non-empty before any rbgp command runs (rbgp_cli.sh line 63), and Step 2 unconditionalizing zrbrr_enforce makes the analogous-pattern asymmetry stand out. Removed all three. (3) Joint-length validation added at the right layer: zrbrr_enforce (rbrr_regime.sh) gains a custom check after the CLOUD_PREFIX/RUNTIME_PREFIX format checks asserting $(( ${#RBRR_CLOUD_PREFIX} + 2 + ${#RBRR_DEPOT_MONIKER} )) -le 30, with a buc_die message naming each component's length and the joint sum so an operator can immediately see which knob to dial back. The previous inline 30-char guard in levy fired only after auth + region API + project body construction; the regime-kindle layer catches the failure before any GCP API call. Worst-case math under existing individual caps: CLOUD_PREFIX max 11 (incl. trailing hyphen) + 'd-'(2) + MONIKER max 26 = 39 chars; the joint cap excludes the 30..39 sliver from regime validity. P2 #4 (RBAGS rename) withdrawn after rechecking AXLA-Lexicon.adoc:51 — RBAGS is an active umbrella xref ('Recipe Bottle Admin Google Specification'), used consistently across three buc_doc_brief sites (payor_install, depot_levy, payor_refresh); not stale, leaving as-is. Build green: rbtd-b, rbtd-t (58/58), rbtd-s.TestSuite.fast (97/97). Existing fast-suite negative tests don't probe the new joint-length check (the rbrr-bad-cloud-prefix-too-long case fires on individual-length cap before joint sum matters); a future case 'rbrr-joint-length-too-long' would round out coverage but adds a Rust fixture surface, deferred.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2026-04-27 09:07  ee816373  [n]    ₢BBAAM    Step 2 of rbrr-depot-identity-collapse: rbgp_depot_levy reshape to zero-arg, RBDC-driven. Levy drops the CLI positional arg (z_depot_name capture, regex/length validation block, RBGC_GLOBAL_DEPOT_NAME_MAX-anchored param doc) and reads RBRR_DEPOT_MONIKER from the kindled regime. Drops the timestamp generation block (date scratch-file dance, ${PREFIX}-d-${NAME}-${TIMESTAMP} project-id construction, 30-char length guard, buf_write_fact RBGP_FACT_DEPOT_PROJECT_ID). All inline derivations replaced with RBDC kindle constants: ${z_depot_project_id} -> ${RBDC_DEPOT_PROJECT_ID} (12 sites), z_pool_stem local dropped in favor of ${RBDC_GCB_POOL_STEM}, z_build_bucket local dropped in favor of ${RBDC_GCS_BUCKET}, z_repository_name local dropped in favor of ${RBDC_GAR_REPOSITORY}; z_mason_name retained as ${RBGC_MASON_PREFIX}-${RBRR_DEPOT_MONIKER} per paddock's Mason-SA-name-unchanged lock. Display-name strings (project displayName, mason display name) switched from z_depot_name to RBRR_DEPOT_MONIKER. Region validation block keeps its API call but the wrapping buc_step renames from 'Validate input parameters' to 'Validate region against Artifact Registry locations'. Post-levy banner trimmed to single confirmation line: drops buc_step 'Display depot configuration' and the 5 buc_bare echo block (Project/Region/GAR repo/Pool stem/Mason SA), leaves buc_success and the Next: mantle-governor hint. rbgp_payor_install Next: hint reshaped from 'rbgp_depot_levy <depot-name> <region>' to 'rbgp_depot_levy' plus a follow-up directing the operator to set RBRR_DEPOT_MONIKER and RBRR_GCP_REGION in rbrr.env first. rbgp_cli.sh differential-furnish skip removed: the case-block bypassing zrbrr_enforce for rbgp_depot_levy (annotated Step-2-pending in Step 1) and the Step-2-pending comment both dropped; zrbrr_enforce now runs unconditionally between zrbrr_kindle and zrbdc_kindle. Now-unused local z_command in zrbgp_furnish dropped. RBGC_GLOBAL_DEPOT_NAME_MAX dropped from rbgc_Constants.sh — sole consumer was levy's deleted regex/length block (in-flight decision per docket: dropped because no other consumer remained). RBGP_FACT_DEPOT_PROJECT_ID bash constant dropped from rbgc_Constants.sh and the matching mapping entry plus definition block dropped from RBS0-SpecTop.adoc; the Rust pristine fixture's RBTDRP_FACT_DEPOT_PROJECT_ID consumer is now orphan-by-call (already service-tier-broken pending Step 5 reshape per Step 1 commit's STEP-5-PENDING annotation). Levy tabtarget tt/rbw-dL.PayorLeviesDepot.sh unchanged: its standard 'exec ... "${0##*/}" "${@}"' pattern matches every other zero-arg tabtarget (rbw-dl, rbw-dU); levy is now genuinely zero-arg, so the pattern is no longer asymmetric. No rbho_/rbhp_ handbook references to levy CLI args found. Build green: rbtd-b, rbtd-t (58/58 unit tests), rbtd-s.TestSuite.fast (97/97 across enrollment-validation/regime-validation/regime-smoke/handbook-render), vow-b. Step 3 (rbgp_depot_unmake reshape) is the next pace; pristine fixture (rbtdrp_pristine.rs cases 2/3) widens its Step-5 fix surface by needing case-2 moniker-set, both cases positional-arg removal, and project_id derivation from RBRR_CLOUD_PREFIX + RBRR_DEPOT_MONIKER replacing the dropped fact-file read. RBSDE-depot_levy.adoc operation spec remains stale (still describes CLI arg + timestamp + 30-char check) — out of Step 2 scope, separate pace material.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2026-04-27 09:00  fa85b87d  [S]    ₣BB       handbook-cult-verb-sweep                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
2026-04-27 08:50  484a39bd  [S]    ₣BB       multi-fact-cult-verb-spec                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
2026-04-27 08:44  6d953f31  [S]    ₣BB       depot-identity-collapse-finalize                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2026-04-27 08:37  e4ce9445  [S]    ₣BB       buf-fact-multi-foundation                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
2026-04-27 08:16  5f3d999f  [d]    ₣BB       paddock curried: curry BBAAM-locked design decisions: maximal collapse, CLOUD_PREFIX uniform across depot resources, naming shapes, 409 posture deferred, Mason SA unchanged, autodetect lives in Rust, fact-file shape                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2026-04-27 08:12  cfb21f75  [d]    ₣BB       paddock curried: trim overload — drop fixture-architecture table, canonical-setup paragraphs, BBAAJ implementation-patterns section; pace-internal content moves to dockets/spec/code                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2026-04-27 08:11  3c9d38fb  [n]    ₢BBAAM    Step 1 of rbrr-depot-identity-collapse: kindle infrastructure plus mechanical sweep. RBRR drops RBRR_DEPOT_PROJECT_ID, RBRR_GAR_REPOSITORY, RBRR_GCB_POOL_STEM and adds RBRR_DEPOT_MONIKER (format ^[a-z][a-z0-9]*$, length 1-26). RBDC adds RBDC_DEPOT_PROJECT_ID (${CLOUD_PREFIX}d-${MONIKER}), RBDC_GAR_REPOSITORY (${CLOUD_PREFIX}${MONIKER}-gar), RBDC_GCB_POOL_STEM (${CLOUD_PREFIX}${MONIKER}-pool), and RBDC_GCS_BUCKET (${CLOUD_PREFIX}b-${MONIKER}); type markers and pool/tether/airgap suffixes are literal strings inside RBDC to keep rbdc kindle independent of rbgc kindle ordering (existing furnishers run rbdc-then-rbgc in most modules, rbgc-then-rbdc in others — uniformity left for a future cleanup). RBGC drops obsolete RBGC_GLOBAL_DEPOT_REGEX and RBGC_GLOBAL_BUCKET_REGEX (project_id and bucket are now installation-prefix-anchored, not timestamp-suffixed) and gains depot-state vocabulary tinder constants (RBGP_DEPOT_STATE_COMPLETE/BROKEN/DELETE_REQUESTED) plus RBGP_FACT_EXT_DEPOT for the per-moniker fact-file shape coming in Step 4. RBGD switches RBRR_DEPOT_PROJECT_ID -> RBDC_DEPOT_PROJECT_ID throughout, drops the prefix-strip-and-timestamp depot-name extraction logic (RBGD_DEPOT_NAME is now just RBRR_DEPOT_MONIKER), and reshapes RBGD_GCS_BUCKET via RBDC_GCS_BUCKET. Marshal-zero (rblm_cli.sh) banner copy and sed cases adjusted to the new field set. Compose bridge: rbob_bottle.sh writes a temp env file (rbob_rbdc_compose.env) at zrbob_kindle with RBDC_DEPOT_PROJECT_ID and RBDC_GAR_REPOSITORY, added to the docker compose --env-file list; .rbk/rbob_compose.yml image refs switched from RBRR_DEPOT_PROJECT_ID/RBRR_GAR_REPOSITORY to the RBDC equivalents. Operator's .rbk/rbrr.env reshaped to the new field set with RBRR_DEPOT_MONIKER=depot10041 placeholder. Mechanical RBRR_X -> RBDC_X sweep across all consumers: rbgg_Governor, rbgv_AccessProbe, rbgp_Payor (depot-list regex sites replaced with string-prefix match against ${RBRR_CLOUD_PREFIX}d-, post-levy 'Update RBRR configuration' banner replaced with informational 'Depot resources created' summary, governor-mantle docstring and error message rewritten around the new derivation), rbgp_cli (differential-furnish comment annotated Step-2-pending), rbgb_Buckets, rbga_ArtifactRegistry, rbob_bottle (GAR ref via RBDC), rbrn_cli, rbfv_FoundryVerify, rbfc_FoundryCore, rbfd_FoundryDirectorBuild, rbfl_FoundryLedger, rbhpq_quota_build (also RBRR_GCB_POOL_STEM -> RBDC_GCB_POOL_STEM), rbhpb_base. Onboarding probes that file-scan rbrr.env to detect 'depot configured' switched from RBRR_DEPOT_PROJECT_ID -> RBRR_DEPOT_MONIKER: rbhocc_crash_course, rbhodf_director_first_build, rbhoda_director_airgap, rbhodb_director_bind, rbhodg_director_graft. Theurge minimal-touch: rbtdrp_pristine.rs RBTDRP_RBRR_BLANK_FIELDS shrinks to {CLOUD_PREFIX, RUNTIME_PREFIX, DEPOT_MONIKER}; helper rbtdrp_install_depot_project_id renamed to rbtdrp_install_depot_moniker (case 3 call site updated, but the ordering is service-tier-broken until Step 5 reshapes case 3). rbtdrf_fast.rs negative tests rbrr-missing-project-id -> rbrr-missing-moniker (unset RBRR_DEPOT_MONIKER) and rbrr-bad-pool-stem -> rbrr-bad-moniker (export RBRR_DEPOT_MONIKER=BAD-MONIKER triggers format check). Build green: rbtd-b, rbtd-t (58/58 unit tests), rbtd-s.TestSuite.fast (97/97 across enrollment-validation/regime-validation/regime-smoke/handbook-render), vow-b. Step 2 (rbgp_depot_levy reshape — drop timestamp, drop CLI arg, use RBDC, drop post-levy banner) is the next pace; rbgp_depot_levy in this state is left functionally intact with its old CLI-arg flow but its post-creation values can no longer be 'pasted into RBRR' (they're derived now), so the function is effectively unusable until Step 2 lands.                                                                                                                                                                                                                                                                             
2026-04-27 08:06  a225f034  [S]    ₣BB       cult-verb-foundation                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2026-04-27 07:27  976157b9  [S]    ₣BB       rbrr-depot-identity-collapse                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2026-04-26 14:39  8cf6035f  [d]    ₣BB       paddock curried: added Release-branch execution contract; captures branch-execution + commits-as-orientation + stop-on-first-failure                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2026-04-26 14:38  51f4e30f  [n]    ₢BBAAK    Revert Step 1 (fcf96f0c) — rbrr-post-levy completion. Backs out the four-file Rust/bash/spec change so the pace can be re-scoped via paddock and docket health work. Reasoning: in-conversation review surfaced that the BBAAK pre-engineered docket compounded prior-Claude/current-Claude scope expansion (each pace docket pre-stages choices that the next pace inherits as authoritative locks), and that the engineering Step 1 added — even where individual changes were operationally correct — locked premature decisions for cases 4-5 before the release-machinery contract was clear. Pace re-scoped to docket/paddock cleanup; implementation of credentialed cases will resurface in a future pace once the relevel work has shrunk the docket to intent and the paddock has captured today's branch/commit/stop-on-first-failure clarification. Tree returns to post-BBAAJ baseline (e59c49b8); build stays green; the revert is additive (git revert --no-commit + jjx_record), not destructive.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2026-04-26 13:52  fcf96f0c  [n]    ₢BBAAK    Step 1 of pristine-lifecycle-credentialed: rbrr-post-levy completion. Close the zrbrr_enforce gap surfaced in BBAAJ — credentialed cases hitting any non-rbgp_depot_levy command would fail at differential-furnish enforcement because RBRR_GAR_REPOSITORY and RBRR_GCB_POOL_STEM are blanked by marshal-zero. Two new fact-file basenames added to rbgc_Constants.sh (RBGP_FACT_GAR_REPOSITORY/RBGP_FACT_GCB_POOL_STEM); rbgp_depot_levy emits both via buf_write_fact at the value-known site (immediately after z_pool_stem and z_repository_name are computed) so partial-failure runs still surface whatever was derived. RBS0 Payor Fact Files section grows two linked terms with axpof_fact voicing matching the BBAAJ-landed pair. Rust helper rbtdrp_install_depot_project_id renamed to rbtdrp_install_post_levy_rbrr — three-field signature (project_id, gar_repository, gcb_pool_stem), single rbrr.env read → rbtdrp_replace_env_fields with three pairs → single write → single commit titled 'pristine-lifecycle fixture: set RBRR_DEPOT_PROJECT_ID/RBRR_GAR_REPOSITORY/RBRR_GCB_POOL_STEM'. Field-name consts RBTDRP_FIELD_RBRR_GAR_REPOSITORY/GCB_POOL_STEM mirror the existing RBTDRP_FIELD_RBRR_DEPOT_PROJECT_ID pattern; the blank-fields array now references all three by const rather than the prior two literals. Cases 2 (depot-lifecycle) and 3 (governor-lifecycle) read all three post-levy facts via rbtdri_read_burv_fact and invoke the new helper BEFORE any non-levy invocation (list-present in case 2; install precedes mantle in case 3). Per-case diagnostic tee filenames lifted to a small RBTDRP_TEE_* const block (RCG Constant Discipline — Identity Rule: each const names its specific value, 2+ occurrence threshold met by case 2/3 duplication of project-id.txt and sa-email.txt; new gar-repository.txt/gcb-pool-stem.txt also const-extracted at first-touch). Build green, unit tests 58/58 pass (existing rbtdtp_pristine.rs tests didn't reference the renamed helper, so no test surface invalidation), fast suite 97/97 pass across 4 fixtures. Step 1 stands alone as the foundational fix-up; cases 4 and 5 will land in subsequent notches.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
2026-04-26 13:38  f593a49f  [W]    ₢BBAAJ    Pristine-lifecycle cases 2 (depot) and 3 (governor) implemented with fact-file invocation pattern. rbgp_depot_levy and rbgp_governor_mantle now emit rbgp_fact_depot_project_id / rbgp_fact_governor_sa_email via buf_write_fact (consts in rbgc_Constants.sh; spec section added to RBS0). Cases consume via rbtdri_invoke_global + rbtdri_read_burv_fact. Six new colophon consts (rbw-dL/dl/dU/aM/aL/aF) added to rbtdrm_manifest with a dedicated fixture-required-colophons arm. rbtdrp_replace_prefix_lines generalized to rbtdrp_replace_env_fields; rbtdrp_git_add_and_commit factored out; rbtdrp_install_depot_project_id added for case 3's mantle precondition. dead_code allows dropped from helpers and pub(crate) consts now that callers exist. rbtdrc_with_ctx promoted to pub(crate) for the cross-fixture thread-local ctx bridge. Manifest test suite refactored: pristine-lifecycle dropped from the empty-manifest fast-tier test, two new tests added for the populated arm and missing-colophon error path. Paddock amended to lock the fact-file invocation pattern and the case-3 own-depot precondition; BBAAJ docket reslate captures the cost change. Build/test green: rbtd-b clean, rbtd-t 58 passed (+2 new), rbtd-s.TestSuite.fast 97 cases across 4 fixtures green. Surfaced concern for credentialed operator runs: rbgp_cli.sh and rbgg_cli.sh enforce all RBRR fields except for the depot_levy command; cases 2/3 will hit GAR_REPOSITORY/GCB_POOL_STEM blank-field failures at the first non-levy command unless throwaway helper is expanded, differential-furnish skip-list grows, or cases populate those fields. Helper interface (rbtdrp_install_throwaway_prefixes + RBTDRP_THROWAWAY_* consts) stable and pub(crate)-visible for sibling pace BBAAK.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
